time,M1,M2
704,0.1850898927204318,0.7463828017791683
705,0.2518982197558509,0.7265988942588308
706,0.21765226942555732,0.7660220021535987
707,0.22626690081329787,0.7272977301175195
708,0.10443044165312954,0.8825963970338552
709,0.21746792127452838,0.8515161071037363
710,0.16612249070409602,0.8787200704294572
711,0.23514284617487788,0.7485279173296251
712,0.2711588360959725,0.7090519397130367
713,0.2938264056056712,0.6990675722520683
714,0.3018647839964837,0.6112204817417664
715,0.43098806704315,0.6412412828604921
716,0.3927654680193924,0.6525491566480365
717,0.3630234024910118,0.5707105735012348
718,0.4566857854308991,0.5199326472757421
719,0.48295195062080193,0.5799115731540635
720,0.5163244968333514,0.5517241290280794
721,0.48638878628024823,0.5830649462586583
722,0.5547903266863411,0.4556679723723112
723,0.6298090239649006,0.3295138517112981
724,0.5770144945045285,0.3601638846339818
725,0.6563739079091859,0.37256269558089955
726,0.6526538677004037,0.3644079112260314
727,0.6882135542760153,0.3055556747536898
728,0.714255884252179,0.3133994826477942
729,0.7799194161125484,0.1876400458537673
730,0.7264050250259274,0.3264548245066163
731,0.7639414876980606,0.25510835886938543
732,0.9203309300920743,0.06112653231070225
733,0.8424993073651085,0.23491110582694263
734,0.8263385128585914,0.1840710997289076
735,0.8259677862735905,0.21923525618695602
736,0.6973495894217179,0.35081043063591977
737,0.837412225198332,0.15144667729563138
738,0.8769346976484229,0.18239750112831482
739,0.7463532512169282,0.26750705886825515
740,0.7942610453582216,0.18577046071287873
741,0.6822451997451833,0.42339647591580376
742,0.7361166528205946,0.29478323359063474
743,0.7563824682670227,0.26217303422787563
744,0.6526382088150308,0.3335983982716098
745,0.6205060959485426,0.38234994579710896
746,0.6545281594548379,0.4156196772816135
747,0.5340839632067601,0.4674135712354896
748,0.5498433940871752,0.4905033815125266
749,0.4580132492409964,0.5576793029698971
750,0.5406983607605165,0.3824410261623885
751,0.49082765793776495,0.5332028878805399
752,0.3810687603539147,0.6906085947667743
753,0.43615041249205133,0.557186951995672
754,0.2736666962554763,0.7037130772131738
755,0.3492424629794869,0.6054629316336089
756,0.3242460873696408,0.7594874700710291
757,0.22201939318826813,0.8514893584330361
758,0.25764163355627157,0.727091796872953
759,0.2539191067887034,0.6976079361306927
760,0.21268973256122567,0.7135060856965862
761,0.23675499316976156,0.7475601918798421
762,0.17065929651626882,0.8057138948689627
763,0.18325739861360923,0.8106130689089102
764,0.20896550775639847,0.7794921166921912
765,0.22655631015395386,0.7888965810024424
766,0.07671940962356229,0.9312169911696734
767,0.17273428734065735,0.8429443413708904
768,0.30201409163648,0.7807354390107007
769,0.20073031694698062,0.8226922530873308
770,0.2182862701020728,0.7230289454392342
771,0.25503759507835466,0.8853594950049046
772,0.3388676290551216,0.6840723569331802
773,0.3261239116615607,0.7083245815683226
774,0.31242564262279526,0.6555744675097372
775,0.4589410232631197,0.4999995094333808
776,0.4307533138114229,0.4774623874413034
777,0.4488541625370707,0.5291728473423742
778,0.47328683175299624,0.5152900251041648
779,0.4639113554712072,0.6583762330983567
780,0.5358152367968604,0.3464331471633496
781,0.55462591608587,0.3873641728645791
782,0.6119722232653484,0.35723795619724175
783,0.5214211517287828,0.5172415290407145
784,0.6645690427090519,0.3787963615319927
785,0.6694396039695203,0.30891749524776135
786,0.6894244578933482,0.2948503964827999
787,0.7583525860057975,0.1549601602274791
788,0.6615489328570314,0.3027943670697334
789,0.7689162746949858,0.22690332289966195
790,0.7047109280250692,0.24070767806272264
791,0.8048225493082649,0.21673673083176348
792,0.7168847313653185,0.3183122662176501
793,0.8489354273442694,0.026699195446015844
794,0.79212211604877,0.2272416546458394
795,0.8064833357195321,0.2772309441861163
796,0.7986609403408294,0.18098376111161013
797,0.8604457090455984,0.17137098638481835
798,0.8334797071291482,0.1854262716325861
799,0.6873889162756625,0.33917233213817144
800,0.7556293191713344,0.3430847737285827
801,0.7368714886881186,0.23540932679697948
802,0.7718279031176696,0.21317035173464188
803,0.7531841518896267,0.2750727519135459
804,0.5854663982712102,0.28700226717345545
805,0.6461164369737784,0.3522558733210078
806,0.631734168972493,0.38415559872459265
807,0.5763754814634177,0.4505056147741446
808,0.5685785456983102,0.5758627954312492
809,0.4467715618101635,0.5830616315019104
810,0.5624551701168512,0.4576849676022942
811,0.491917409154049,0.49604215998185924
812,0.36580680177138775,0.6945473340706471
813,0.5462464350816248,0.4818160994621191
814,0.5243495695066298,0.5165701375551882
815,0.38086860806146294,0.6113864488535614
816,0.3007784612848941,0.6754369837988945
817,0.3938022393522561,0.6630070896565451
818,0.21536882441535454,0.7120967027443572
819,0.2619234029240855,0.7175411943554322
820,0.3236522362078326,0.5780879988959547
821,0.17083875379074792,0.8055924265667842
822,0.18731919001100003,0.8385082321086916
823,0.17820524029977125,0.8247611687988275
824,0.2170881082774457,0.813503750359312
825,0.16484161274792383,0.8748627547958537
826,0.19006018743083378,0.7384076426375634
827,0.2375418836655635,0.8595752481888888
828,0.180318569547554,0.8326828965352677
829,0.1623113971998586,0.7963432874207315
830,0.20175050673008604,0.8770177350294938
831,0.32357562583729804,0.6061457473148065
832,0.24050563335808897,0.7502254840828585
833,0.3271623044345163,0.7316860301372873
834,0.247171674079669,0.6795762364365259
835,0.34424288199762404,0.6050210015205306
836,0.35640363636305633,0.6393640482117209
837,0.38397028672196826,0.6348479472360571
838,0.497849512840418,0.4916396825434638
839,0.46462909351291104,0.5756448560999277
840,0.5226018875671621,0.4399141576542554
841,0.6201040758000479,0.36491561582183907
842,0.6118404794536226,0.31109338885953663
843,0.6170659418105936,0.4135586803346284
844,0.636653667953369,0.3175486032160994
845,0.7136936516340965,0.29783564418060593
846,0.6250950731191972,0.3589877105582373
847,0.8071023736649453,0.21516046548189677
848,0.6578730184894217,0.48858954246532493
849,0.7445803147323877,0.2149218650272906
850,0.7557736889095548,0.13559265870193343
851,0.7611335863855467,0.26596462170973373
852,0.8008420015232927,0.214979684638677
853,0.7712667195146299,0.26669216532041545
854,0.7508719300973238,0.2627962904761552
855,0.7825777315827405,0.1498915553424443
856,0.7968198418441945,0.07584042112141734
857,0.7626851940222801,0.32531743226051035
858,0.7820550933380512,0.30181430580907453
859,0.800472145021053,0.3443460560579613
860,0.7902372183304378,0.18047623005291602
861,0.7431981502097366,0.2575653105847289
862,0.7176398605822975,0.2293986659693824
863,0.7054273957420305,0.3288285931726081
864,0.6877203423180666,0.33098316599285177
865,0.6214939919691654,0.36038690179756766
866,0.6212186719465078,0.38718858941103185
867,0.6514589487270108,0.3290333639008859
868,0.5848504491964052,0.36436006680972016
869,0.5589281033586463,0.42595880595353225
870,0.461531457988561,0.541742565465467
871,0.47094317407223885,0.5199319303609596
872,0.36497705614449005,0.6797895398045776
873,0.37163048093621354,0.6611371246453973
874,0.3157149435950561,0.6547346455559804
875,0.3364324303420175,0.735026057370483
876,0.36193616877572027,0.6453524190765212
877,0.35231933344167854,0.6748541435565725
878,0.3550882669520227,0.6017403254760189
879,0.33201321999655375,0.6583483151219254
880,0.30832706993354897,0.6378467563224715
881,0.19330717880395284,0.8147967381391027
882,0.2613994303376979,0.7247048372918565
883,0.2645896474338411,0.6716962517255192
884,0.14072443827955572,0.949679506069477
885,0.19265036520765252,0.7541608623532243
886,0.2458522783058903,0.7301614474306708
887,0.1473608416156349,0.8405400786161411
888,0.24396172374566197,0.7942883541114962
889,0.172668343033966,0.9220560676517782
890,0.20674274104420934,0.7852441526992846
891,0.27710841614696075,0.7022841404759079
892,0.31925532264215795,0.6405966614977874
893,0.2633964873804455,0.711827212074331
894,0.3443960541987101,0.6277389962646576
895,0.31591071520978853,0.7420302375603719
896,0.44031577696568897,0.5271025319909134
897,0.4299095033966799,0.5226440337715468
898,0.37701207634647194,0.5518897558030273
899,0.3758874329093295,0.5688267293361546
900,0.42649174550315466,0.6185871680564813
901,0.4876159028193584,0.5315789431049093
902,0.582112261252352,0.43043494607832034
903,0.6514120151184339,0.3173976542833873
904,0.6196604660840666,0.4611326038706224
905,0.6129739758470708,0.3747153671482411
906,0.6961368647010194,0.23096904709024696
907,0.7528846848403764,0.21320596820553175
908,0.6596796556251747,0.3495141044261497
909,0.811921258433166,0.2600192532840293
910,0.7931138169577424,0.23348802763037108
911,0.789948485885329,0.13180001316710233
912,0.7893675553436728,0.13183218641466649
913,0.8647734944250933,0.21523187854250048
914,0.8021381157323733,0.19031185684562277
915,0.7535306184657011,0.23145236309063383
916,0.8323392206995623,0.10798679907854991
917,0.7885896704061776,0.17390623809781014
918,0.8187484551037013,0.20906643164929195
919,0.7374166772666877,0.24703392944402028
920,0.7051687230484514,0.4188559624612935
921,0.783781641486936,0.227130436816427
922,0.7475334345982027,0.2485694502730818
923,0.8195795890468202,0.19040704017270596
924,0.608456808830366,0.3833909397866914
925,0.6706923619553538,0.3289283023007839
926,0.6721874602234865,0.39507394154310127
927,0.6125168551250777,0.3714858362577322
928,0.523735218661899,0.5613499245616376
929,0.5624862841047888,0.3974247931481778
930,0.4233830742158778,0.5678836056430275
931,0.4256730147846903,0.5808480451376439
932,0.405267246934576,0.6329103985808137
933,0.3254982793606371,0.6731734514668422
934,0.4784922429491002,0.5607477482943164
935,0.3044145804986517,0.6306840779294083
936,0.3561317772971637,0.5723322861294952
937,0.3032346248579333,0.6128798379038932
938,0.3506132222720786,0.616307033237089
939,0.2711876623289905,0.7535551918766611
940,0.22015572579812026,0.7221305262392745
941,0.27508367519965626,0.7071397330483634
942,0.22528332681150398,0.791955884303282
943,0.16450064812990672,0.8064647674840758
944,0.2025318143242804,0.7395446626788156
945,0.177426483110618,0.7747154828951474
946,0.09663608773450574,0.8781075096235703
947,0.24670891768435949,0.7879146233054577
948,0.2815365281760797,0.8188325908997907
949,0.18776213890894394,0.7638506925171709
950,0.3145675287552461,0.7152519264271047
951,0.21300627103749917,0.8840926338811534
952,0.3107596246362103,0.676943859605699
953,0.29106614432271233,0.7645650479265779
954,0.4699683380821942,0.5713749177080761
955,0.35564563547503075,0.6839546216168356
956,0.3501302231812178,0.7366310419794204
957,0.4688863329765564,0.5517035794568567
958,0.3854761589466955,0.5667318988669849
959,0.5417323845383102,0.4876611754076038
960,0.5003081763675561,0.6098869220128089
961,0.4738717177369921,0.6120623700800099
962,0.5863549109342399,0.3723994228928028
963,0.5555482748343585,0.5135112320873966
964,0.6283556315246682,0.3363164177042438
965,0.6446139066877572,0.3028816672206018
966,0.7865861652694773,0.1975970571575919
967,0.6835763494630965,0.28983092150136913
968,0.8013828771909152,0.20315256173412577
969,0.6912214157164428,0.31681964189476075
970,0.6852536826949045,0.2768899439853235
971,0.6988806581696517,0.35132796227321317
972,0.8264082451599406,0.14422464681439556
973,0.8094505266474528,0.21039765103963737
974,0.8008653368347699,0.18480036620927054
975,0.8122129886047275,0.15195765410600037
976,0.8148358186527187,0.18020056064791212
977,0.8437614079656891,0.15913187524101452
978,0.8851105387862199,0.07976129673307769
979,0.8004965747553447,0.170650184260232
980,0.6986419133608303,0.37579070623517963
981,0.7508231289401228,0.255757539044467
982,0.7299142612924062,0.21420659607653042
983,0.6879810076294859,0.3548266325465813
984,0.653642604184868,0.34275720186179165
985,0.653393138377646,0.3094895177908329
986,0.621625953195171,0.34710083427570004
987,0.5817417020296579,0.4529200780378111
988,0.5636808880025016,0.4412666374491696
989,0.5345975514362373,0.3713114221371825
990,0.46154094981585037,0.5587088764319004
991,0.4295775665651701,0.6227988818502995
992,0.4986514093028201,0.5119698926288104
993,0.3290766836648153,0.636096235933125
994,0.2506483969313906,0.746110084956418
995,0.2924640060231397,0.7186640776018886
996,0.3349541914445522,0.6802672639981516
997,0.35465183175418585,0.6736419197324035
998,0.3160244827313793,0.6532991023095648
999,0.2807033447480874,0.7592317063735844
